Format Version,1.23,Take Name,pinkhead_circum_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.14.46.665 AM,Total Frames in Take,476,Total Exported Frames,476,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
417,6.950000,0.495809,0.117966,0.800536,0.315276,0.050780,0.170341,0.204581,0.000154,0.062406,0.222240,0.343179,0.980823,0.031545,0.266024,0.325624,0.955987,0.050777,0.170341,0.204584,0.000000,0.034646,0.200966,0.352892,0.945382,0.086415,0.241935,0.329326,0.973744,0.090874,0.202903,0.345767,0.955186,,,,0.062413,0.222187,0.343124,0.031587,0.266180,0.325553,,,,0.034514,0.200830,0.353001,0.086342,0.241894,0.329390,0.091030,0.202977,0.345722
418,6.966667,0.495141,0.116664,0.801193,0.315142,0.049853,0.169784,0.204901,0.000147,0.061157,0.221407,0.343628,0.983531,0.030363,0.265240,0.326081,0.958373,0.049850,0.169783,0.204903,0.000000,0.033362,0.200127,0.353230,0.947245,0.085211,0.241116,0.329874,0.974074,0.089609,0.202050,0.346250,0.953390,,,,0.061144,0.221362,0.343581,0.030406,0.265385,0.326012,,,,0.033234,0.199995,0.353335,0.085150,0.241065,0.329941,0.089767,0.202132,0.346196
419,6.983333,0.494622,0.115119,0.801713,0.315204,0.048934,0.169344,0.205138,0.000159,0.059974,0.220647,0.344005,0.987788,0.029272,0.264556,0.326483,0.956180,0.048930,0.169344,0.205140,0.000000,0.032131,0.199380,0.353495,0.944185,0.084083,0.240358,0.330351,0.975001,0.088396,0.201251,0.346651,0.953974,,,,0.059956,0.220633,0.343962,0.029309,0.264711,0.326411,,,,0.032004,0.199228,0.353599,0.084026,0.240303,0.330412,0.088561,0.201316,0.346602
420,7.000000,0.494138,0.114467,0.802057,0.315324,0.048011,0.168740,0.205449,0.000161,0.058861,0.219940,0.344368,0.984909,0.028209,0.263877,0.326830,0.955396,0.048007,0.168740,0.205451,0.000000,0.030993,0.198680,0.353800,0.942543,0.083001,0.239648,0.330766,0.968974,0.087269,0.200528,0.347045,0.946069,,,,0.058826,0.219919,0.344324,0.028267,0.264033,0.326766,,,,0.030858,0.198524,0.353901,0.082933,0.239564,0.330825,0.087450,0.200634,0.346994
421,7.016667,0.493978,0.113690,0.802010,0.315977,0.046992,0.168105,0.205691,0.000148,0.057817,0.219218,0.344645,0.984909,0.027260,0.263218,0.327102,0.955396,0.046989,0.168105,0.205693,0.000000,0.029902,0.198003,0.354043,0.942543,0.082005,0.238889,0.331072,0.968974,0.086188,0.199752,0.347336,0.946069,,,,0.057793,0.219190,0.344607,0.027301,0.263372,0.327032,,,,0.029789,0.197869,0.354136,0.081935,0.238816,0.331137,0.086355,0.199833,0.347284
422,7.033333,0.493560,0.112317,0.802430,0.316054,0.046077,0.167614,0.205855,0.000155,0.056685,0.218443,0.344930,0.986950,0.026211,0.262512,0.327413,0.956587,0.046074,0.167614,0.205857,0.000000,0.028728,0.197242,0.354231,0.950172,0.080921,0.238113,0.331444,0.969950,0.085029,0.198940,0.347639,0.951985,,,,0.056650,0.218423,0.344899,0.026270,0.262667,0.327339,,,,0.028602,0.197078,0.354336,0.080859,0.238063,0.331498,0.085193,0.199019,0.347584
423,7.050000,0.493410,0.111360,0.802607,0.316176,0.045097,0.167066,0.206044,0.000159,0.055609,0.217695,0.345199,0.987380,0.025198,0.261818,0.327710,0.954522,0.045094,0.167066,0.206046,0.000000,0.027622,0.196509,0.354442,0.942165,0.079879,0.237360,0.331765,0.975734,0.083931,0.198161,0.347911,0.952545,,,,0.055595,0.217641,0.345146,0.025238,0.261994,0.327635,,,,0.027498,0.196357,0.354552,0.079816,0.237308,0.331826,0.084091,0.198244,0.347867
424,7.066667,0.492664,0.110147,0.803293,0.316022,0.044326,0.166548,0.206220,0.000161,0.054493,0.216926,0.345491,0.985077,0.024143,0.261091,0.328002,0.954351,0.044323,0.166548,0.206222,0.000000,0.026474,0.195733,0.354624,0.945784,0.078805,0.236606,0.332156,0.973339,0.082801,0.197377,0.348242,0.950168,,,,0.054465,0.216893,0.345450,0.024177,0.261256,0.327931,,,,0.026347,0.195588,0.354724,0.078750,0.236538,0.332217,0.082976,0.197458,0.348194
425,7.083333,0.491953,0.108367,0.803961,0.316047,0.043643,0.166133,0.206314,0.000170,0.053462,0.216146,0.345743,0.988973,0.023217,0.260392,0.328276,0.951621,0.043639,0.166133,0.206317,0.000000,0.025391,0.194965,0.354739,0.938229,0.077837,0.235830,0.332528,0.975855,0.081738,0.196555,0.348527,0.949773,,,,0.053436,0.216126,0.345714,0.023265,0.260564,0.328201,,,,0.025250,0.194791,0.354844,0.077781,0.235770,0.332579,0.081915,0.196637,0.348476
426,7.100000,0.491127,0.107044,0.804591,0.316179,0.043027,0.165589,0.206451,0.000159,0.052501,0.215368,0.345987,0.983805,0.022346,0.259670,0.328507,0.950013,0.043024,0.165589,0.206453,0.000000,0.024385,0.194198,0.354870,0.941590,0.076931,0.235050,0.332873,0.972102,0.080751,0.195746,0.348819,0.949171,,,,0.052456,0.215333,0.345955,0.022404,0.259842,0.328423,,,,0.024264,0.194032,0.354982,0.076867,0.234990,0.332942,0.080922,0.195835,0.348754
427,7.116667,0.490350,0.105435,0.805317,0.316079,0.042516,0.165229,0.206550,0.000150,0.051616,0.214672,0.346230,0.978205,0.021548,0.259039,0.328765,0.951079,0.042512,0.165229,0.206552,0.000000,0.023457,0.193504,0.354980,0.943575,0.076100,0.234365,0.333234,0.977687,0.079842,0.195021,0.349099,0.949965,,,,0.051562,0.214613,0.346194,0.021605,0.259211,0.328690,,,,0.023336,0.193347,0.355087,0.076048,0.234318,0.333289,0.080012,0.195112,0.349048
428,7.133333,0.489754,0.104373,0.805698,0.316383,0.042015,0.164840,0.206628,0.000161,0.050884,0.214117,0.346381,0.978205,0.020904,0.258538,0.328904,0.951079,0.042012,0.164840,0.206630,0.000000,0.022682,0.192972,0.355050,0.943575,0.075418,0.233796,0.333459,0.977687,0.079081,0.194430,0.349288,0.949965,,,,0.050875,0.214064,0.346334,0.020943,0.258715,0.328824,,,,0.022554,0.192826,0.355158,0.075344,0.233757,0.333524,0.079254,0.194491,0.349242
429,7.150000,0.488957,0.103417,0.806350,0.316269,0.041748,0.164644,0.206638,0.000170,0.050275,0.213739,0.346477,0.982180,0.020347,0.258189,0.328981,0.950493,0.041745,0.164643,0.206640,0.000000,0.022048,0.192588,0.355047,0.944446,0.074845,0.233431,0.333641,0.973338,0.078461,0.194044,0.349428,0.952709,,,,0.050253,0.213693,0.346430,0.020387,0.258370,0.328908,,,,0.021910,0.192423,0.355155,0.074792,0.233371,0.333697,0.078634,0.194133,0.349384
430,7.166667,0.488123,0.103124,0.806795,0.316518,0.041571,0.164364,0.206703,0.000155,0.049828,0.213486,0.346548,0.982693,0.019946,0.257939,0.328983,0.949964,0.041568,0.164364,0.206705,0.000000,0.021579,0.192344,0.355066,0.939905,0.074428,0.233170,0.333758,0.975581,0.078004,0.193785,0.349560,0.950225,,,,0.049781,0.213416,0.346512,0.019996,0.258121,0.328917,,,,0.021450,0.192196,0.355161,0.074364,0.233115,0.333799,0.078193,0.193877,0.349527
431,7.183333,0.487714,0.102879,0.806956,0.316819,0.041335,0.164198,0.206705,0.000163,0.049473,0.213333,0.346553,0.976885,0.019633,0.257800,0.328952,0.949939,0.041331,0.164198,0.206707,0.000000,0.021204,0.192207,0.355045,0.945564,0.074097,0.233002,0.333786,0.976432,0.077635,0.193617,0.349597,0.946718,,,,0.049450,0.213290,0.346519,0.019676,0.257977,0.328873,,,,0.021070,0.192043,0.355152,0.074043,0.232969,0.333837,0.077803,0.193682,0.349551
432,7.200000,0.487207,0.102616,0.807253,0.316925,0.041196,0.164105,0.206691,0.000165,0.049160,0.213231,0.346552,0.984696,0.019348,0.257703,0.328915,0.949625,0.041192,0.164105,0.206693,0.000000,0.020876,0.192108,0.355006,0.942121,0.073803,0.232897,0.333818,0.972961,0.077314,0.193511,0.349631,0.952507,,,,0.049139,0.213199,0.346505,0.019396,0.257882,0.328836,,,,0.020751,0.191947,0.355114,0.073726,0.232851,0.333879,0.077489,0.193572,0.349589
433,7.216667,0.486648,0.102018,0.807619,0.317045,0.041160,0.164077,0.206643,0.000170,0.048913,0.213120,0.346545,0.982134,0.019149,0.257615,0.328884,0.948818,0.041157,0.164077,0.206645,0.000000,0.020606,0.192005,0.354940,0.937584,0.073585,0.232783,0.333863,0.975109,0.077054,0.193386,0.349660,0.950771,,,,0.048899,0.213072,0.346494,0.019202,0.257798,0.328809,,,,0.020463,0.191833,0.355051,0.073516,0.232736,0.333917,0.077228,0.193469,0.349621
434,7.233333,0.486227,0.101501,0.807777,0.317453,0.041110,0.164007,0.206622,0.000165,0.048736,0.213014,0.346544,0.981583,0.019038,0.257541,0.328855,0.949595,0.041107,0.164007,0.206624,0.000000,0.020399,0.191924,0.354899,0.939557,0.073444,0.232655,0.333897,0.975727,0.076854,0.193252,0.349690,0.951733,,,,0.048723,0.212959,0.346496,0.019088,0.257721,0.328778,,,,0.020258,0.191762,0.355009,0.073376,0.232614,0.333953,0.077025,0.193330,0.349647
435,7.250000,0.485867,0.100893,0.807918,0.317838,0.041079,0.163950,0.206610,0.000161,0.048591,0.212892,0.346560,0.983353,0.018961,0.257458,0.328854,0.950310,0.041076,0.163950,0.206612,0.000000,0.020222,0.191829,0.354873,0.940684,0.073335,0.232512,0.333950,0.978377,0.076685,0.193099,0.349731,0.952147,,,,0.048551,0.212854,0.346523,0.019013,0.257633,0.328777,,,,0.020094,0.191661,0.354981,0.073281,0.232470,0.334003,0.076856,0.193171,0.349685
436,7.266667,0.485239,0.100129,0.808223,0.318264,0.041137,0.163895,0.206613,0.000159,0.048440,0.212761,0.346601,0.983353,0.018892,0.257369,0.328861,0.950310,0.041134,0.163895,0.206615,0.000000,0.020031,0.191726,0.354850,0.940684,0.073228,0.232360,0.334047,0.978377,0.076505,0.192936,0.349815,0.952147,,,,0.048391,0.212722,0.346556,0.018938,0.257543,0.328787,,,,0.019910,0.191570,0.354954,0.073176,0.232305,0.334105,0.076683,0.193012,0.349772
437,7.283333,0.484671,0.099098,0.808589,0.318523,0.041177,0.163925,0.206567,0.000160,0.048254,0.212626,0.346624,0.980689,0.018790,0.257285,0.328876,0.951283,0.041174,0.163925,0.206569,0.000000,0.019807,0.191611,0.354794,0.944259,0.073089,0.232212,0.334142,0.976133,0.076292,0.192767,0.349872,0.950562,,,,0.048218,0.212517,0.346580,0.018843,0.257474,0.328803,,,,0.019663,0.191470,0.354899,0.073025,0.232167,0.334194,0.076485,0.192873,0.349831
438,7.300000,0.484007,0.098573,0.808897,0.318915,0.041173,0.163868,0.206557,0.000157,0.048041,0.212547,0.346632,0.969280,0.018645,0.257232,0.328836,0.947558,0.041170,0.163867,0.206560,0.000000,0.019562,0.191555,0.354749,0.942984,0.072913,0.232115,0.334196,0.976457,0.076057,0.192665,0.349928,0.944101,,,,0.048018,0.212437,0.346584,0.018697,0.257422,0.328770,,,,0.019420,0.191413,0.354849,0.072846,0.232058,0.334245,0.076237,0.192785,0.349893
439,7.316667,0.483435,0.097416,0.809223,0.319309,0.041171,0.163924,0.206477,0.000158,0.047820,0.212427,0.346623,0.972904,0.018525,0.257175,0.328820,0.946510,0.041168,0.163924,0.206479,0.000000,0.019294,0.191466,0.354656,0.944257,0.072746,0.231974,0.334262,0.975480,0.075800,0.192501,0.349953,0.950682,,,,0.047793,0.212338,0.346568,0.018573,0.257370,0.328746,,,,0.019168,0.191317,0.354763,0.072675,0.231933,0.334316,0.075976,0.192585,0.349922
440,7.333333,0.482659,0.096170,0.809681,0.319700,0.041260,0.163966,0.206416,0.000169,0.047616,0.212288,0.346639,0.975315,0.018429,0.257098,0.328816,0.944364,0.041257,0.163966,0.206418,0.000000,0.019041,0.191357,0.354572,0.937744,0.072602,0.231814,0.334365,0.980255,0.075560,0.192318,0.350016,0.948269,,,,0.047596,0.212193,0.346616,0.018482,0.257299,0.328736,,,,0.018889,0.191188,0.354676,0.072541,0.231781,0.334404,0.075741,0.192412,0.349976
441,7.350000,0.481955,0.095462,0.810080,0.319963,0.041287,0.163905,0.206409,0.000161,0.047393,0.212149,0.346670,0.964130,0.018275,0.256990,0.328811,0.944882,0.041284,0.163904,0.206411,0.000000,0.018787,0.191234,0.354535,0.942534,0.072418,0.231664,0.334458,0.981735,0.075316,0.192157,0.350093,0.947748,,,,0.047362,0.212012,0.346640,0.018321,0.257189,0.328730,,,,0.018647,0.191088,0.354643,0.072374,0.231634,0.334508,0.075485,0.192271,0.350045
442,7.366667,0.481157,0.094775,0.810493,0.320323,0.041343,0.163813,0.206437,0.000164,0.047180,0.212005,0.346727,0.965714,0.018138,0.256876,0.328819,0.943427,0.041339,0.163813,0.206439,0.000000,0.018540,0.191112,0.354522,0.939839,0.072248,0.231504,0.334576,0.982568,0.075079,0.191989,0.350205,0.950076,,,,0.047160,0.211879,0.346679,0.018184,0.257085,0.328745,,,,0.018396,0.190953,0.354632,0.072197,0.231477,0.334616,0.075248,0.192093,0.350178
443,7.383333,0.480485,0.093464,0.810954,0.320548,0.041424,0.163857,0.206394,0.000171,0.046980,0.211823,0.346773,0.965714,0.018036,0.256757,0.328865,0.943427,0.041420,0.163857,0.206396,0.000000,0.018296,0.190952,0.354466,0.939839,0.072100,0.231310,0.334713,0.982568,0.074847,0.191768,0.350287,0.950076,,,,0.046966,0.211708,0.346704,0.018100,0.256966,0.328790,,,,0.018140,0.190774,0.354591,0.072036,0.231285,0.334763,0.075017,0.191877,0.350257
444,7.400000,0.480222,0.092345,0.811039,0.321053,0.041377,0.163834,0.206406,0.000159,0.046834,0.211625,0.346849,0.966186,0.017994,0.256631,0.328955,0.942219,0.041374,0.163834,0.206408,0.000000,0.018102,0.190796,0.354479,0.933176,0.072005,0.231081,0.334845,0.978696,0.074660,0.191516,0.350375,0.948815,,,,0.046807,0.211550,0.346817,0.018056,0.256814,0.328889,,,,0.017956,0.190635,0.354573,0.071939,0.231023,0.334885,0.074836,0.191628,0.350338
445,7.416667,0.479652,0.090960,0.811292,0.321661,0.041414,0.163811,0.206387,0.000159,0.046664,0.211402,0.346906,0.978691,0.017954,0.256491,0.329011,0.949070,0.041410,0.163810,0.206389,0.000000,0.017873,0.190622,0.354446,0.940728,0.071900,0.230822,0.334983,0.975861,0.074440,0.191231,0.350466,0.947042,,,,0.046605,0.211296,0.346868,0.018020,0.256688,0.328941,,,,0.017733,0.190464,0.354547,0.071842,0.230772,0.335025,0.074632,0.191348,0.350429
446,7.433333,0.478958,0.089420,0.811630,0.322273,0.041454,0.163889,0.206322,0.000170,0.046446,0.211255,0.346926,0.968342,0.017878,0.256432,0.329027,0.945252,0.041450,0.163889,0.206324,0.000000,0.017592,0.190525,0.354361,0.941675,0.071754,0.230640,0.335097,0.977967,0.074171,0.191019,0.350526,0.943246,,,,0.046404,0.211198,0.346908,0.017945,0.256627,0.328947,,,,0.017444,0.190335,0.354465,0.071701,0.230596,0.335138,0.074347,0.191116,0.350478
447,7.450000,0.478069,0.088664,0.811873,0.323188,0.041452,0.163848,0.206311,0.000169,0.046207,0.211230,0.346917,0.978331,0.017766,0.256459,0.328944,0.943341,0.041449,0.163848,0.206313,0.000000,0.017296,0.190556,0.354289,0.935097,0.071579,0.230565,0.335144,0.982993,0.073884,0.190943,0.350586,0.952051,,,,0.046160,0.211165,0.346883,0.017826,0.256663,0.328867,,,,0.017160,0.190363,0.354397,0.071535,0.230527,0.335180,0.074050,0.191034,0.350552
448,7.466667,0.477012,0.088295,0.812199,0.324033,0.041466,0.163801,0.206327,0.000170,0.045944,0.211294,0.346906,0.970086,0.017608,0.256545,0.328826,0.943517,0.041463,0.163801,0.206329,0.000000,0.016988,0.190664,0.354224,0.940106,0.071370,0.230585,0.335177,0.984407,0.073586,0.190973,0.350657,0.951038,,,,0.045915,0.211185,0.346863,0.017646,0.256755,0.328752,,,,0.016846,0.190502,0.354328,0.071333,0.230552,0.335215,0.073756,0.191067,0.350632
449,7.483333,0.475680,0.087967,0.812732,0.324741,0.041542,0.163790,0.206326,0.000185,0.045639,0.211407,0.346874,0.977145,0.017397,0.256667,0.328668,0.943581,0.041539,0.163790,0.206329,0.000000,0.016643,0.190810,0.354125,0.930426,0.071117,0.230665,0.335205,0.980937,0.073251,0.191066,0.350728,0.947147,,,,0.045595,0.211354,0.346814,0.017456,0.256872,0.328596,,,,0.016483,0.190614,0.354241,0.071070,0.230623,0.335247,0.073443,0.191151,0.350703
450,7.500000,0.474389,0.087972,0.813165,0.325544,0.041548,0.163718,0.206341,0.000160,0.045310,0.211547,0.346826,0.968741,0.017152,0.256801,0.328475,0.947084,0.041544,0.163718,0.206343,0.000000,0.016279,0.190984,0.354031,0.937537,0.070835,0.230768,0.335195,0.978633,0.072896,0.191190,0.350784,0.948407,,,,0.045290,0.211432,0.346781,0.017227,0.256985,0.328400,,,,0.016119,0.190828,0.354143,0.070766,0.230753,0.335244,0.073071,0.191292,0.350742
451,7.516667,0.473098,0.087755,0.813562,0.326489,0.041541,0.163712,0.206330,0.000170,0.044972,0.211722,0.346762,0.968741,0.016923,0.256987,0.328274,0.947084,0.041537,0.163712,0.206332,0.000000,0.015895,0.191205,0.353913,0.937537,0.070553,0.230895,0.335177,0.978633,0.072522,0.191335,0.350824,0.948407,,,,0.044942,0.211637,0.346708,0.016970,0.257190,0.328192,,,,0.015759,0.191042,0.354027,0.070498,0.230853,0.335238,0.072696,0.191421,0.350786
452,7.533333,0.471637,0.087755,0.813913,0.327725,0.041564,0.163634,0.206351,0.000169,0.044659,0.211928,0.346694,0.973716,0.016732,0.257198,0.328031,0.943921,0.041561,0.163634,0.206354,0.000000,0.015529,0.191470,0.353802,0.939924,0.070303,0.231038,0.335144,0.976950,0.072165,0.191508,0.350878,0.950532,,,,0.044626,0.211858,0.346661,0.016775,0.257392,0.327952,,,,0.015388,0.191309,0.353903,0.070259,0.230993,0.335193,0.072340,0.191591,0.350840
453,7.550000,0.470125,0.087504,0.814449,0.328632,0.041639,0.163657,0.206329,0.000170,0.044325,0.212137,0.346616,0.978950,0.016510,0.257412,0.327799,0.946675,0.041636,0.163657,0.206331,0.000000,0.015150,0.191720,0.353655,0.940799,0.070028,0.231203,0.335125,0.980089,0.071794,0.191692,0.350918,0.950591,,,,0.044301,0.212048,0.346590,0.016574,0.257607,0.327720,,,,0.014984,0.191541,0.353763,0.069980,0.231178,0.335164,0.071967,0.191790,0.350875
454,7.566667,0.468957,0.087299,0.814662,0.329825,0.041528,0.163650,0.206334,0.000165,0.043958,0.212338,0.346554,0.974334,0.016270,0.257634,0.327601,0.944634,0.041524,0.163650,0.206337,0.000000,0.014729,0.191985,0.353553,0.936497,0.069723,0.231341,0.335097,0.980369,0.071380,0.191851,0.350954,0.947354,,,,0.043906,0.212259,0.346513,0.016341,0.257830,0.327526,,,,0.014581,0.191809,0.353661,0.069666,0.231305,0.335138,0.071565,0.191947,0.350920
455,7.583333,0.467450,0.087279,0.815170,0.330713,0.041497,0.163565,0.206354,0.000170,0.043534,0.212490,0.346497,0.968173,0.015945,0.257778,0.327382,0.943099,0.041493,0.163565,0.206356,0.000000,0.014266,0.192174,0.353441,0.941952,0.069351,0.231451,0.335088,0.977134,0.070925,0.191987,0.351017,0.947810,,,,0.043516,0.212375,0.346445,0.015990,0.257987,0.327306,,,,0.014119,0.192026,0.353543,0.069287,0.231408,0.335137,0.071109,0.192083,0.350993
456,7.600000,0.466002,0.087015,0.815678,0.331573,0.041423,0.163581,0.206343,0.000169,0.043069,0.212679,0.346431,0.980057,0.015589,0.257971,0.327173,0.945830,0.041419,0.163581,0.206345,0.000000,0.013758,0.192402,0.353307,0.937036,0.068942,0.231598,0.335080,0.979162,0.070424,0.192152,0.351063,0.947424,,,,0.043034,0.212610,0.346413,0.015652,0.258162,0.327091,,,,0.013602,0.192231,0.353408,0.068886,0.231556,0.335125,0.070608,0.192243,0.351018
457,7.616667,0.464244,0.086930,0.816392,0.332301,0.041399,0.163542,0.206356,0.000172,0.042549,0.212860,0.346371,0.967585,0.015162,0.258135,0.326939,0.941877,0.041395,0.163542,0.206358,0.000000,0.013202,0.192608,0.353170,0.938760,0.068473,0.231749,0.335086,0.981620,0.069876,0.192327,0.351137,0.944924,,,,0.042499,0.212744,0.346343,0.015221,0.258346,0.326861,,,,0.013053,0.192443,0.353272,0.068429,0.231704,0.335125,0.070061,0.192443,0.351103
458,7.633333,0.462389,0.086806,0.817232,0.332855,0.041376,0.163579,0.206336,0.000166,0.041975,0.213093,0.346286,0.967585,0.014672,0.258345,0.326681,0.941877,0.041373,0.163579,0.206338,0.000000,0.012598,0.192855,0.352996,0.938760,0.067947,0.231963,0.335078,0.981620,0.069280,0.192563,0.351190,0.944924,,,,0.041931,0.213010,0.346249,0.014747,0.258535,0.326609,,,,0.012438,0.192681,0.353100,0.067890,0.231923,0.335117,0.069465,0.192670,0.351156
459,7.650000,0.460400,0.087034,0.817956,0.333774,0.041320,0.163478,0.206375,0.000169,0.041392,0.213330,0.346206,0.974818,0.014188,0.258547,0.326385,0.945767,0.041316,0.163478,0.206377,0.000000,0.011980,0.193122,0.352850,0.935444,0.067416,0.232161,0.335055,0.980264,0.068668,0.192800,0.351267,0.945933,,,,0.041367,0.213169,0.346142,0.014233,0.258776,0.326315,,,,0.011836,0.192977,0.352952,0.067360,0.232116,0.335093,0.068847,0.192921,0.351260
460,7.666667,0.458435,0.087296,0.818687,0.334618,0.041266,0.163440,0.206394,0.000174,0.040814,0.213627,0.346105,0.956144,0.013701,0.258804,0.326070,0.939063,0.041262,0.163440,0.206396,0.000000,0.011370,0.193443,0.352683,0.942906,0.066887,0.232422,0.335009,0.979811,0.068064,0.193100,0.351320,0.945773,,,,0.040770,0.213540,0.346074,0.013764,0.259002,0.325995,,,,0.011207,0.193268,0.352786,0.066847,0.232379,0.335046,0.068248,0.193208,0.351286
461,7.683333,0.456257,0.087687,0.819441,0.335644,0.041243,0.163399,0.206407,0.000165,0.040230,0.213992,0.345968,0.974467,0.013221,0.259123,0.325689,0.944857,0.041239,0.163399,0.206409,0.000000,0.010750,0.193840,0.352482,0.934795,0.066358,0.232744,0.334927,0.982635,0.067449,0.193469,0.351356,0.945903,,,,0.040181,0.213913,0.345918,0.013293,0.259309,0.325622,,,,0.010592,0.193677,0.352583,0.066298,0.232692,0.334971,0.067643,0.193576,0.351328
462,7.700000,0.454296,0.087894,0.820063,0.336730,0.041172,0.163465,0.206361,0.000179,0.039667,0.214413,0.345788,0.970857,0.012773,0.259515,0.325292,0.941293,0.041169,0.163465,0.206363,0.000000,0.010145,0.194302,0.352240,0.934767,0.065852,0.233116,0.334800,0.977445,0.066848,0.193881,0.351333,0.943152,,,,0.039618,0.214324,0.345732,0.012840,0.259729,0.325222,,,,0.009989,0.194123,0.352345,0.065797,0.233055,0.334837,0.067042,0.193997,0.351316
463,7.716667,0.452150,0.088783,0.820662,0.337922,0.041156,0.163445,0.206354,0.000173,0.039158,0.214933,0.345576,0.970149,0.012356,0.259965,0.324806,0.940886,0.041153,0.163445,0.206356,0.000000,0.009605,0.194859,0.351998,0.934032,0.065390,0.233584,0.334612,0.980913,0.066310,0.194414,0.351300,0.947961,,,,0.039111,0.214838,0.345522,0.012425,0.260176,0.324724,,,,0.009453,0.194678,0.352115,0.065340,0.233550,0.334658,0.066491,0.194513,0.351272
464,7.733333,0.450043,0.089559,0.821117,0.339422,0.041139,0.163459,0.206345,0.000176,0.038693,0.215503,0.345353,0.973415,0.012016,0.260480,0.324308,0.942518,0.041135,0.163458,0.206347,0.000000,0.009096,0.195485,0.351748,0.937976,0.064985,0.234081,0.334410,0.979467,0.065802,0.194977,0.351257,0.945675,,,,0.038660,0.215407,0.345323,0.012071,0.260687,0.324225,,,,0.008936,0.195324,0.351848,0.064929,0.234038,0.334451,0.065997,0.195070,0.351229
