Format Version,1.23,Take Name,pinkhead_nziz_004,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.14.34.198 AM,Total Frames in Take,337,Total Exported Frames,337,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
242,4.033333,0.160229,-0.540685,-0.574672,-0.593076,0.036394,0.182933,0.025062,0.000215,0.015788,0.312386,-0.044617,0.959534,0.017529,0.282831,-0.092585,0.912975,0.036391,0.182933,0.025061,0.925765,-0.019904,0.309195,-0.038832,0.958674,0.049345,0.310229,-0.049669,0.949765,0.028945,0.327251,-0.016386,0.918883,,,,0.015798,0.312441,-0.044735,0.017468,0.283052,-0.092967,0.036559,0.182994,0.025300,-0.019918,0.309436,-0.038989,0.049161,0.310041,-0.049552,0.029025,0.326861,-0.016086
243,4.050000,0.161066,-0.544139,-0.571476,-0.592779,0.036182,0.181685,0.024376,0.000194,0.015877,0.310615,-0.046353,0.967232,0.017393,0.280647,-0.094073,0.888802,0.036179,0.181686,0.024374,0.925208,-0.019812,0.307605,-0.040456,0.928028,0.049413,0.308292,-0.051468,0.928078,0.029158,0.325672,-0.018282,0.875304,,,,0.015879,0.310692,-0.046469,0.017363,0.280781,-0.094408,0.036297,0.181659,0.024593,-0.019818,0.307766,-0.040558,0.049229,0.308207,-0.051394,0.029258,0.325413,-0.018024
244,4.066667,0.164657,-0.549381,-0.569135,-0.589197,0.037137,0.181062,0.024346,0.000235,0.016002,0.308920,-0.048066,0.968258,0.017375,0.278294,-0.095370,0.878041,0.037134,0.181062,0.024344,0.918366,-0.019645,0.305868,-0.041938,0.917799,0.049519,0.306644,-0.053325,0.914858,0.029375,0.324414,-0.020277,0.857237,,,,0.016012,0.308936,-0.048191,0.017306,0.278528,-0.095792,0.037323,0.181217,0.024560,-0.019688,0.306140,-0.042118,0.049335,0.306402,-0.053171,0.029472,0.323979,-0.019920
245,4.083333,0.166087,-0.553557,-0.565587,-0.588304,0.037187,0.180011,0.023904,0.000231,0.016203,0.307155,-0.049797,0.968556,0.017338,0.276024,-0.096777,0.877572,0.037183,0.180011,0.023903,0.921294,-0.019433,0.304274,-0.043528,0.932748,0.049696,0.304723,-0.055135,0.921953,0.029709,0.322903,-0.022217,0.857457,,,,0.016221,0.307195,-0.049915,0.017281,0.276240,-0.097213,0.037349,0.180179,0.024111,-0.019464,0.304501,-0.043669,0.049511,0.304511,-0.055001,0.029799,0.322465,-0.021863
246,4.100000,0.167695,-0.557835,-0.562195,-0.587057,0.037297,0.178901,0.023394,0.000208,0.016337,0.305281,-0.051617,0.972233,0.017239,0.273638,-0.098258,0.895683,0.037293,0.178902,0.023392,0.927326,-0.019284,0.302549,-0.045193,0.939170,0.049805,0.302716,-0.057044,0.923688,0.029972,0.321299,-0.024257,0.866486,,,,0.016359,0.305325,-0.051717,0.017197,0.273815,-0.098634,0.037441,0.179099,0.023545,-0.019328,0.302744,-0.045331,0.049623,0.302504,-0.056922,0.030071,0.320897,-0.023918
247,4.116667,0.170626,-0.564294,-0.558840,-0.583230,0.038161,0.178120,0.023355,0.000270,0.016452,0.303275,-0.053475,0.971771,0.017057,0.270903,-0.099619,0.851439,0.038157,0.178121,0.023354,0.887494,-0.019117,0.300594,-0.046744,0.907255,0.049883,0.300672,-0.059110,0.884386,0.030266,0.319740,-0.026472,0.816320,,,,0.016455,0.303278,-0.053588,0.016970,0.271200,-0.100126,0.038382,0.178467,0.023532,-0.019170,0.300890,-0.046961,0.049701,0.300301,-0.058903,0.030359,0.319167,-0.026021
248,4.133333,0.173214,-0.569937,-0.555930,-0.579751,0.038844,0.177057,0.023100,0.000315,0.016436,0.301108,-0.055304,0.971771,0.016785,0.268103,-0.100999,0.851439,0.038840,0.177058,0.023098,0.887494,-0.019083,0.298468,-0.048301,0.907255,0.049833,0.298475,-0.061124,0.884386,0.030403,0.317964,-0.028623,0.816320,,,,0.016439,0.301077,-0.055396,0.016700,0.268455,-0.101582,0.039112,0.177526,0.023246,-0.019156,0.298851,-0.048546,0.049640,0.297973,-0.060850,0.030481,0.317277,-0.028112
249,4.150000,0.175932,-0.576048,-0.552973,-0.575706,0.039570,0.175996,0.022926,0.000364,0.016302,0.298834,-0.057120,0.975543,0.016373,0.265161,-0.102326,0.828426,0.039566,0.175997,0.022925,0.859557,-0.019156,0.296227,-0.049806,0.884930,0.049660,0.296183,-0.063156,0.848979,0.030437,0.316109,-0.030797,0.785056,,,,0.016277,0.298752,-0.057225,0.016297,0.265572,-0.102993,0.039885,0.176555,0.023044,-0.019246,0.296720,-0.050056,0.049472,0.295567,-0.062793,0.030503,0.315261,-0.030197
250,4.166667,0.178954,-0.580723,-0.550322,-0.572610,0.039929,0.174500,0.022528,0.000375,0.016014,0.296252,-0.058972,0.965883,0.015949,0.262003,-0.103744,0.803197,0.039926,0.174500,0.022527,0.836599,-0.019404,0.293662,-0.051460,0.860193,0.049349,0.293597,-0.065130,0.815286,0.030232,0.313893,-0.032939,0.739748,,,,0.016027,0.296206,-0.059004,0.015757,0.262473,-0.104423,0.040235,0.175097,0.022634,-0.019482,0.294021,-0.051843,0.049167,0.292980,-0.064732,0.030375,0.313040,-0.032287
251,4.183333,0.180701,-0.585122,-0.547120,-0.570647,0.039747,0.172698,0.021915,0.000353,0.015610,0.293550,-0.060849,0.985447,0.015320,0.258799,-0.105232,0.788165,0.039743,0.172698,0.021914,0.829781,-0.019778,0.291083,-0.053158,0.867214,0.048916,0.290789,-0.067119,0.810983,0.029958,0.311468,-0.035078,0.729241,,,,0.015629,0.293514,-0.060870,0.015150,0.259190,-0.105833,0.039998,0.173362,0.021938,-0.019839,0.291356,-0.053495,0.048733,0.290228,-0.066746,0.030112,0.310662,-0.034458
252,4.200000,0.185723,-0.592642,-0.544550,-0.563692,0.041221,0.171736,0.022080,0.000465,0.015281,0.290760,-0.062763,0.980524,0.014813,0.255148,-0.106457,0.740594,0.041217,0.171736,0.022078,0.786204,-0.020006,0.288169,-0.054659,0.835513,0.048542,0.288135,-0.069323,0.736339,0.029749,0.309288,-0.037495,0.648625,,,,0.015295,0.290742,-0.062689,0.014524,0.255710,-0.107280,0.041600,0.172501,0.022099,-0.020089,0.288582,-0.055164,0.048357,0.287297,-0.068710,0.029926,0.308140,-0.036703
253,4.216667,0.191113,-0.599794,-0.541154,-0.557562,0.042375,0.170732,0.022204,0.000592,0.014954,0.287848,-0.064802,0.935810,0.014367,0.251358,-0.107764,0.660952,0.042371,0.170733,0.022202,0.641789,-0.020249,0.285192,-0.056356,0.798545,0.048177,0.285307,-0.071582,0.670285,0.029502,0.306975,-0.040032,0.544740,,,,0.014933,0.287608,-0.064893,0.013915,0.252166,-0.108755,0.043250,0.171851,0.022373,-0.020411,0.285730,-0.056934,0.047972,0.284321,-0.070730,0.029707,0.305520,-0.038957
254,4.233333,0.193193,-0.605748,-0.537065,-0.554353,0.042360,0.169079,0.021699,0.000514,0.014455,0.284911,-0.066857,0.954932,0.013551,0.247786,-0.109266,0.675880,0.042357,0.169079,0.021698,0.750611,-0.020693,0.282414,-0.058138,0.816880,0.047629,0.282239,-0.073820,0.672106,0.029184,0.304392,-0.042473,0.561851,,,,0.014440,0.284745,-0.066925,0.013200,0.248622,-0.110193,0.042885,0.169924,0.021740,-0.020785,0.282893,-0.058684,0.047425,0.281176,-0.073079,0.029364,0.303079,-0.041326
255,4.250000,0.185385,-0.601622,-0.532096,-0.566178,0.037657,0.164211,0.018797,0.000164,0.013889,0.281741,-0.068723,0.939057,0.012554,0.245142,-0.111574,0.965665,0.037653,0.164212,0.018795,0.000000,-0.021418,0.280064,-0.060466,0.951108,0.047068,0.278283,-0.075309,0.950428,0.028812,0.300550,-0.043931,0.935704,,,,0.013916,0.281859,-0.068935,0.012504,0.245025,-0.111625,,,,-0.021233,0.280007,-0.060488,0.046874,0.278271,-0.075271,0.028843,0.300619,-0.043686
256,4.266667,0.189309,-0.607519,-0.528259,-0.562161,0.037988,0.162902,0.018607,0.000195,0.013409,0.278884,-0.070734,0.939057,0.011914,0.241566,-0.112955,0.965665,0.037984,0.162902,0.018605,0.000000,-0.021845,0.277261,-0.062241,0.951108,0.046557,0.275396,-0.077458,0.950428,0.028430,0.298143,-0.046352,0.935704,,,,0.013482,0.279038,-0.070956,0.011802,0.241471,-0.112974,,,,-0.021597,0.277135,-0.062323,0.046315,0.275377,-0.077377,0.028464,0.298230,-0.046110
257,4.283333,0.192936,-0.613200,-0.524555,-0.558215,0.038264,0.161677,0.018415,0.000201,0.012888,0.276153,-0.072630,0.930144,0.011229,0.238157,-0.114236,0.963022,0.038260,0.161677,0.018414,0.000000,-0.022311,0.274588,-0.063901,0.927631,0.046004,0.272630,-0.079494,0.936016,0.028009,0.295835,-0.048650,0.935428,,,,0.012913,0.276287,-0.072835,0.011132,0.238066,-0.114267,,,,-0.022030,0.274487,-0.063959,0.045795,0.272594,-0.079421,0.028008,0.295928,-0.048428
258,4.300000,0.196270,-0.617589,-0.519620,-0.556828,0.037710,0.160479,0.018395,0.000153,0.012412,0.273628,-0.074317,0.938315,0.010640,0.235018,-0.115350,0.965976,0.037706,0.160480,0.018394,0.000000,-0.022778,0.272252,-0.065524,0.923896,0.045514,0.269947,-0.081167,0.943991,0.027595,0.293639,-0.050651,0.939839,,,,0.012485,0.273723,-0.074470,0.010595,0.234917,-0.115355,,,,-0.022717,0.272182,-0.065591,0.045347,0.269949,-0.081190,0.027673,0.293715,-0.050403
259,4.316667,0.198475,-0.621961,-0.516469,-0.554105,0.037833,0.159203,0.018265,0.000148,0.012060,0.271226,-0.075673,0.946337,0.010109,0.232128,-0.116233,0.971069,0.037829,0.159203,0.018263,0.000000,-0.023089,0.269945,-0.066700,0.966099,0.045130,0.267474,-0.082635,0.961137,0.027347,0.291524,-0.052320,0.936123,,,,0.012135,0.271337,-0.075841,0.010043,0.232033,-0.116235,,,,-0.023014,0.269854,-0.066767,0.044975,0.267473,-0.082631,0.027419,0.291601,-0.052087
260,4.333333,0.200512,-0.625274,-0.514134,-0.551810,0.037839,0.157939,0.018195,0.000152,0.011624,0.269040,-0.076711,0.945757,0.009571,0.229557,-0.116891,0.970905,0.037835,0.157940,0.018194,0.000000,-0.023492,0.267810,-0.067603,0.974619,0.044674,0.265255,-0.083753,0.961360,0.026971,0.289574,-0.053606,0.934916,,,,0.011702,0.269132,-0.076892,0.009517,0.229456,-0.116911,,,,-0.023448,0.267729,-0.067646,0.044520,0.265253,-0.083737,0.027056,0.289666,-0.053377
261,4.350000,0.202081,-0.627823,-0.513112,-0.549288,0.037919,0.156543,0.018054,0.000173,0.011062,0.266947,-0.077483,0.942269,0.008946,0.227193,-0.117392,0.966419,0.037915,0.156543,0.018053,0.000000,-0.024015,0.265694,-0.068228,0.957849,0.044093,0.263194,-0.084630,0.961229,0.026450,0.287671,-0.054575,0.924894,,,,0.011141,0.267083,-0.077653,0.008862,0.227089,-0.117383,,,,-0.023957,0.265569,-0.068327,0.043938,0.263190,-0.084636,0.026552,0.287769,-0.054310
262,4.366667,0.202883,-0.630553,-0.511760,-0.547122,0.037867,0.155120,0.018055,0.000157,0.010523,0.264907,-0.078053,0.946262,0.008259,0.224903,-0.117703,0.970638,0.037863,0.155120,0.018054,0.000000,-0.024513,0.263690,-0.068638,0.976260,0.043524,0.261131,-0.085320,0.956494,0.025997,0.285784,-0.055342,0.928247,,,,0.010580,0.265013,-0.078232,0.008232,0.224789,-0.117708,,,,-0.024472,0.263621,-0.068688,0.043352,0.261128,-0.085341,0.026099,0.285864,-0.055086
263,4.383333,0.203886,-0.632767,-0.511027,-0.544875,0.037891,0.153539,0.018008,0.000167,0.009963,0.262774,-0.078562,0.946262,0.007619,0.222560,-0.117993,0.970638,0.037887,0.153540,0.018006,0.000000,-0.025032,0.261541,-0.069002,0.976260,0.042944,0.259021,-0.085939,0.956494,0.025488,0.283797,-0.056021,0.928247,,,,0.010023,0.262916,-0.078739,0.007553,0.222446,-0.117981,,,,-0.024972,0.261427,-0.069094,0.042775,0.259025,-0.085947,0.025603,0.283880,-0.055755
264,4.400000,0.204329,-0.635685,-0.509504,-0.542734,0.037869,0.151966,0.018049,0.000155,0.009487,0.260597,-0.079067,0.941305,0.006949,0.220137,-0.118234,0.966928,0.037866,0.151966,0.018048,0.000000,-0.025462,0.259427,-0.069332,0.960597,0.042431,0.256794,-0.086579,0.957780,0.025121,0.281759,-0.056733,0.924767,,,,0.009542,0.260708,-0.079244,0.006905,0.220017,-0.118256,,,,-0.025423,0.259348,-0.069376,0.042284,0.256786,-0.086582,0.025216,0.281855,-0.056487
265,4.416667,0.205292,-0.638364,-0.508060,-0.540576,0.037804,0.150363,0.018067,0.000181,0.008941,0.258340,-0.079636,0.945947,0.006276,0.217625,-0.118529,0.967506,0.037800,0.150363,0.018065,0.000000,-0.025967,0.257208,-0.069751,0.975255,0.041857,0.254513,-0.087258,0.963351,0.024650,0.279658,-0.057504,0.929772,,,,0.008995,0.258449,-0.079815,0.006224,0.217507,-0.118538,,,,-0.025933,0.257103,-0.069826,0.041687,0.254501,-0.087271,0.024784,0.279784,-0.057227
266,4.433333,0.207145,-0.641123,-0.506903,-0.537682,0.037834,0.148939,0.018107,0.000186,0.008233,0.256098,-0.080273,0.945966,0.005520,0.215085,-0.118850,0.967840,0.037830,0.148939,0.018105,0.000000,-0.026628,0.254938,-0.070229,0.966579,0.041127,0.252309,-0.088009,0.957231,0.023975,0.277627,-0.058370,0.916933,,,,0.008294,0.256190,-0.080474,0.005470,0.214971,-0.118860,,,,-0.026599,0.254841,-0.070287,0.040973,0.252280,-0.088032,0.024088,0.277774,-0.058077
267,4.450000,0.209306,-0.643669,-0.505725,-0.534906,0.037807,0.147577,0.018161,0.000220,0.007501,0.253891,-0.080918,0.942857,0.004783,0.212578,-0.119173,0.962444,0.037803,0.147577,0.018160,0.000000,-0.027320,0.252693,-0.070739,0.957798,0.040379,0.250151,-0.088744,0.957784,0.023251,0.275636,-0.059235,0.895952,,,,0.007561,0.253988,-0.081116,0.004703,0.212451,-0.119180,,,,-0.027269,0.252567,-0.070838,0.040220,0.250114,-0.088786,0.023378,0.275829,-0.058889
268,4.466667,0.210299,-0.646169,-0.504339,-0.532806,0.037805,0.145953,0.018283,0.000259,0.007029,0.251620,-0.081343,0.939943,0.004203,0.210066,-0.119329,0.957941,0.037801,0.145953,0.018282,0.000000,-0.027752,0.250456,-0.071024,0.960090,0.039881,0.247859,-0.089271,0.951024,0.022842,0.273513,-0.059857,0.872999,,,,0.007075,0.251702,-0.081564,0.004135,0.209918,-0.119371,,,,-0.027703,0.250328,-0.071107,0.039713,0.247776,-0.089328,0.022983,0.273789,-0.059454
269,4.483333,0.209560,-0.648060,-0.502819,-0.532236,0.037554,0.143769,0.018280,0.000129,0.006788,0.249190,-0.081610,0.934667,0.003737,0.207519,-0.119448,0.966670,0.037550,0.143769,0.018279,0.000000,-0.027967,0.248158,-0.071188,0.976542,0.039606,0.245311,-0.089618,0.962128,0.022723,0.271110,-0.060241,0.933650,,,,0.006866,0.249325,-0.081819,0.003700,0.207395,-0.119415,,,,-0.027895,0.248112,-0.071227,0.039463,0.245323,-0.089664,0.022754,0.271132,-0.059978
270,4.500000,0.211113,-0.650456,-0.501089,-0.530328,0.037302,0.142200,0.018461,0.000132,0.006149,0.246876,-0.082089,0.934468,0.003040,0.204933,-0.119623,0.963872,0.037299,0.142201,0.018460,0.000000,-0.028577,0.245880,-0.071565,0.989971,0.038949,0.242975,-0.090160,0.958567,0.022118,0.268965,-0.060921,0.930249,,,,0.006213,0.246974,-0.082324,0.003054,0.204792,-0.119597,,,,-0.028541,0.245898,-0.071559,0.038803,0.243000,-0.090235,0.022150,0.268966,-0.060644
271,4.516667,0.213411,-0.653111,-0.499712,-0.527437,0.037293,0.140735,0.018594,0.000121,0.005422,0.244487,-0.082686,0.934468,0.002314,0.202232,-0.119866,0.963872,0.037289,0.140735,0.018592,0.000000,-0.029261,0.243463,-0.072025,0.989971,0.038205,0.240629,-0.090846,0.958567,0.021396,0.266800,-0.061756,0.930249,,,,0.005513,0.244608,-0.082878,0.002316,0.202079,-0.119851,,,,-0.029227,0.243475,-0.072033,0.038052,0.240670,-0.090907,0.021423,0.266780,-0.061511
272,4.533333,0.215061,-0.655697,-0.498686,-0.524521,0.037358,0.139183,0.018782,0.000127,0.004737,0.242140,-0.083068,0.938791,0.001586,0.199620,-0.119941,0.961642,0.037354,0.139183,0.018781,0.000000,-0.029895,0.241091,-0.072246,0.991038,0.037494,0.238320,-0.091347,0.957431,0.020738,0.264643,-0.062364,0.938163,,,,0.004828,0.242261,-0.083281,0.001595,0.199472,-0.119934,,,,-0.029854,0.241109,-0.072229,0.037351,0.238332,-0.091408,0.020741,0.264641,-0.062115
273,4.550000,0.216993,-0.657849,-0.497566,-0.522089,0.037389,0.137755,0.019067,0.000114,0.004164,0.239936,-0.083369,0.934749,0.001024,0.197161,-0.119947,0.962892,0.037385,0.137755,0.019066,0.000000,-0.030431,0.238860,-0.072435,0.987905,0.036908,0.236153,-0.091722,0.960945,0.020164,0.262622,-0.062865,0.937605,,,,0.004227,0.240035,-0.083527,0.001058,0.197046,-0.119965,,,,-0.030452,0.238861,-0.072403,0.036752,0.236180,-0.091710,0.020244,0.262608,-0.062732
274,4.566667,0.218464,-0.658955,-0.497742,-0.519909,0.037362,0.136173,0.019286,0.000118,0.003478,0.237882,-0.083403,0.943590,0.000405,0.194973,-0.119830,0.969407,0.037358,0.136173,0.019285,0.000000,-0.031084,0.236711,-0.072374,0.992477,0.036214,0.234196,-0.091830,0.956405,0.019445,0.260697,-0.063018,0.957307,,,,0.003547,0.237989,-0.083589,0.000436,0.194854,-0.119837,,,,-0.031091,0.236709,-0.072345,0.036042,0.234227,-0.091817,0.019524,0.260678,-0.062867
275,4.583333,0.220271,-0.659288,-0.497888,-0.518583,0.037133,0.134722,0.019495,0.000129,0.002837,0.236038,-0.083446,0.948346,-0.000090,0.193023,-0.119760,0.969799,0.037130,0.134723,0.019494,0.000000,-0.031717,0.234767,-0.072401,0.991861,0.035583,0.232452,-0.091875,0.953117,0.018726,0.258965,-0.063125,0.956606,,,,0.002900,0.236148,-0.083609,-0.000055,0.192909,-0.119775,,,,-0.031737,0.234752,-0.072380,0.035398,0.232477,-0.091854,0.018833,0.258961,-0.062988
276,4.600000,0.221693,-0.660100,-0.497802,-0.517024,0.036925,0.133350,0.019765,0.000125,0.002179,0.234244,-0.083438,0.940331,-0.000672,0.191109,-0.119615,0.966583,0.036921,0.133350,0.019763,0.000000,-0.032356,0.232905,-0.072340,0.990229,0.034923,0.230730,-0.091904,0.956674,0.018029,0.257281,-0.063211,0.956866,,,,0.002257,0.234372,-0.083624,-0.000640,0.190981,-0.119634,,,,-0.032369,0.232898,-0.072303,0.034751,0.230746,-0.091891,0.018104,0.257273,-0.063056
277,4.616667,0.222943,-0.662157,-0.496893,-0.514725,0.036869,0.132258,0.020039,0.000209,0.001549,0.232505,-0.083600,0.951071,-0.001338,0.189163,-0.119527,0.966773,0.036865,0.132258,0.020038,0.000000,-0.032943,0.231155,-0.072372,0.959781,0.034270,0.229011,-0.092161,0.941765,0.017422,0.255687,-0.063557,0.902958,,,,0.001529,0.232581,-0.083779,-0.001305,0.189051,-0.119590,,,,-0.033051,0.231036,-0.072376,0.034054,0.228998,-0.092075,0.017733,0.255855,-0.063397
278,4.633333,0.224524,-0.664115,-0.496098,-0.512277,0.036792,0.131135,0.020328,0.000210,0.000842,0.230687,-0.083763,0.951071,-0.002041,0.187132,-0.119432,0.966773,0.036788,0.131135,0.020327,0.000000,-0.033608,0.229304,-0.072413,0.959781,0.033545,0.227237,-0.092414,0.941765,0.016716,0.254028,-0.063907,0.902958,,,,0.000862,0.230759,-0.083941,-0.001988,0.187014,-0.119501,,,,-0.033720,0.229227,-0.072387,0.033312,0.227235,-0.092330,0.016986,0.254153,-0.063771
279,4.650000,0.226341,-0.666108,-0.495157,-0.509794,0.036702,0.130106,0.020546,0.000219,0.000128,0.228901,-0.084048,0.951772,-0.002734,0.185118,-0.119437,0.963196,0.036698,0.130106,0.020545,0.000000,-0.034283,0.227486,-0.072582,0.965535,0.032814,0.225496,-0.092779,0.938157,0.015992,0.252413,-0.064386,0.918118,,,,0.000106,0.228970,-0.084255,-0.002690,0.184990,-0.119498,,,,-0.034397,0.227383,-0.072571,0.032587,0.225501,-0.092690,0.016312,0.252568,-0.064216
280,4.666667,0.228535,-0.667744,-0.493869,-0.507920,0.036572,0.129089,0.020815,0.000222,-0.000418,0.227110,-0.084359,0.945089,-0.003210,0.183093,-0.119462,0.962811,0.036568,0.129089,0.020814,0.000000,-0.034809,0.225675,-0.072835,0.961626,0.032265,0.223738,-0.093114,0.939012,0.015410,0.250791,-0.064871,0.901460,,,,-0.000412,0.227210,-0.084562,-0.003171,0.182968,-0.119529,,,,-0.034924,0.225557,-0.072818,0.032031,0.223724,-0.093014,0.015714,0.250948,-0.064718
281,4.683333,0.229235,-0.669419,-0.492099,-0.507117,0.036420,0.127768,0.021095,0.000232,-0.000622,0.225283,-0.084529,0.943376,-0.003496,0.181090,-0.119404,0.963222,0.036416,0.127768,0.021094,0.000000,-0.034999,0.223936,-0.072955,0.958459,0.032047,0.221839,-0.093309,0.936293,0.015250,0.249050,-0.065183,0.906130,,,,-0.000593,0.225364,-0.084747,-0.003472,0.180965,-0.119472,,,,-0.035131,0.223813,-0.072934,0.031819,0.221837,-0.093196,0.015556,0.249218,-0.065031
282,4.700000,0.230143,-0.670248,-0.489775,-0.507860,0.036189,0.126356,0.021502,0.000224,-0.000409,0.223477,-0.084639,0.941863,-0.003309,0.179133,-0.119321,0.964564,0.036186,0.126356,0.021501,0.000000,-0.034814,0.222259,-0.073132,0.962207,0.032270,0.219920,-0.093334,0.933605,0.015475,0.247295,-0.065366,0.909175,,,,-0.000385,0.223557,-0.084856,-0.003265,0.179010,-0.119374,,,,-0.034927,0.222160,-0.073112,0.032020,0.219921,-0.093244,0.015769,0.247436,-0.065205
283,4.716667,0.230413,-0.670663,-0.487372,-0.509499,0.035797,0.124865,0.021900,0.000204,-0.000092,0.221791,-0.084660,0.940354,-0.003055,0.177350,-0.119211,0.964903,0.035793,0.124865,0.021899,0.000000,-0.034537,0.220743,-0.073258,0.964911,0.032601,0.218080,-0.093241,0.941119,0.015825,0.245608,-0.065412,0.918255,,,,-0.000082,0.221878,-0.084883,-0.003019,0.177228,-0.119270,,,,-0.034636,0.220650,-0.073221,0.032389,0.218081,-0.093139,0.016090,0.245735,-0.065270
284,4.733333,0.230856,-0.671100,-0.485991,-0.510042,0.035548,0.123573,0.022172,0.000228,-0.000047,0.220290,-0.084677,0.943055,-0.003032,0.175768,-0.119122,0.965304,0.035544,0.123573,0.022171,0.000000,-0.034509,0.219323,-0.073319,0.958426,0.032652,0.216508,-0.093204,0.934477,0.015881,0.244130,-0.065467,0.903871,,,,-0.000024,0.220368,-0.084890,-0.002996,0.175648,-0.119180,,,,-0.034628,0.219208,-0.073304,0.032407,0.216499,-0.093110,0.016186,0.244297,-0.065303
285,4.750000,0.231554,-0.671719,-0.484970,-0.509883,0.035397,0.122489,0.022493,0.000210,-0.000142,0.218920,-0.084634,0.943108,-0.003127,0.174303,-0.118956,0.967127,0.035393,0.122489,0.022492,0.000000,-0.034608,0.217992,-0.073283,0.961930,0.032558,0.215106,-0.093140,0.939725,0.015785,0.242808,-0.065484,0.909036,,,,-0.000148,0.218978,-0.084853,-0.003092,0.174193,-0.119018,,,,-0.034714,0.217887,-0.073253,0.032343,0.215099,-0.093031,0.016077,0.242971,-0.065340
286,4.766667,0.231574,-0.672334,-0.483847,-0.510131,0.035201,0.121332,0.022853,0.000215,-0.000154,0.217605,-0.084475,0.943108,-0.003204,0.172925,-0.118709,0.967127,0.035197,0.121332,0.022852,0.000000,-0.034624,0.216757,-0.073131,0.961930,0.032542,0.213720,-0.092966,0.939725,0.015808,0.241506,-0.065370,0.909036,,,,-0.000145,0.217698,-0.084680,-0.003161,0.172801,-0.118773,,,,-0.034733,0.216653,-0.073105,0.032312,0.213709,-0.092871,0.016095,0.241653,-0.065223
287,4.783333,0.231564,-0.672837,-0.482831,-0.510434,0.035018,0.120224,0.023210,0.000212,-0.000147,0.216370,-0.084296,0.943912,-0.003255,0.171636,-0.118454,0.963467,0.035014,0.120224,0.023208,0.000000,-0.034622,0.215595,-0.072962,0.961710,0.032546,0.212419,-0.092768,0.937762,0.015846,0.240278,-0.065225,0.911466,,,,-0.000149,0.216451,-0.084529,-0.003213,0.171506,-0.118519,,,,-0.034723,0.215506,-0.072918,0.032331,0.212421,-0.092661,0.016123,0.240414,-0.065078
288,4.800000,0.232171,-0.673432,-0.482035,-0.510126,0.034876,0.119381,0.023515,0.000235,-0.000299,0.215267,-0.084219,0.938142,-0.003408,0.170451,-0.118269,0.962157,0.034872,0.119381,0.023514,0.000000,-0.034773,0.214518,-0.072881,0.964689,0.032394,0.211296,-0.092684,0.939820,0.015695,0.239221,-0.065207,0.914621,,,,-0.000291,0.215353,-0.084432,-0.003364,0.170329,-0.118318,,,,-0.034901,0.214394,-0.072876,0.032136,0.211288,-0.092598,0.016027,0.239389,-0.065035
289,4.816667,0.233280,-0.674067,-0.482403,-0.508430,0.035073,0.118826,0.023599,0.000210,-0.000628,0.214378,-0.084257,0.947061,-0.003663,0.169483,-0.118210,0.960695,0.035069,0.118826,0.023598,0.000000,-0.035077,0.213542,-0.072848,0.956394,0.032059,0.210495,-0.092781,0.962699,0.015327,0.238423,-0.065327,0.912689,,,,-0.000637,0.214411,-0.084466,-0.003675,0.169334,-0.118258,,,,-0.035229,0.213458,-0.072835,0.031954,0.210569,-0.092705,0.015605,0.238550,-0.065159
290,4.833333,0.234518,-0.674598,-0.482269,-0.507283,0.034990,0.118394,0.023777,0.000225,-0.001029,0.213592,-0.084287,0.945822,-0.003984,0.168606,-0.118125,0.952353,0.034986,0.118394,0.023776,0.000000,-0.035466,0.212703,-0.072847,0.953992,0.031661,0.209767,-0.092828,0.961099,0.014884,0.237722,-0.065430,0.915451,,,,-0.001050,0.213668,-0.084489,-0.003984,0.168428,-0.118194,,,,-0.035630,0.212624,-0.072815,0.031559,0.209845,-0.092740,0.015169,0.237824,-0.065279
291,4.850000,0.234880,-0.674908,-0.481568,-0.507369,0.034742,0.117817,0.024002,0.000228,-0.001182,0.212861,-0.084229,0.943138,-0.004141,0.167823,-0.117998,0.957692,0.034738,0.117817,0.024001,0.000000,-0.035625,0.212005,-0.072804,0.952668,0.031510,0.209007,-0.092749,0.955288,0.014733,0.237013,-0.065402,0.902597,,,,-0.001187,0.212916,-0.084450,-0.004138,0.167663,-0.118052,,,,-0.035786,0.211906,-0.072791,0.031361,0.209066,-0.092670,0.015045,0.237158,-0.065219
